platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,top_keywords,competitors_mentioned,features_mentioned,mentions_competitor,mentions_pain_point
YouTube,2coSGThwHZU,DINESH PRABHU,UCxzNPaToGSLpTKBYxOscZqQ,SSN College of Engineering-1315|1 minute Review|Placements &amp; Admissions Process|Dineshprabhu #tnea25,2025-03-01,155987,4683,65,PT1M30S,https://youtube.com/watch?v=2coSGThwHZU,college admissions consultant review,Ssn college of engineering|Dineshprabhu career guidance|Engineering admissions 2025|Best colleges to join in 2025|Ssn college details,#ssncollege #dineshprabhu #careerguidance #ssn #ssncollegeofengineering #trending #reels #shorts #fun #comedy #education #dragon #dragonmovie #aswath #pradeep #trendingreels #tamil #topcolleges #tags ,244000,SSN College of Engineering-1315|1 minute Review|Placements &amp; Admissions Process|Dineshprabhu #tnea25,204117,0.0300217325802791,0.0004167013917826,False,104,10,False,False,0.0961538461538461,Macro,3,1,2025Q1,0.0,0.0,0.0,Neutral,placements|review|process|amp|admissions,,,False,False
YouTube,lBgTdykS6g0,Vedantu JEE Made Ejee,UC91RZv71f8p0VV2gaFI07pg,CUET 2024 की तैयारी से मिलेगा IIT जैसा College 😱😱 | How to Get Admission into IIT from CUET?,2024-03-18,155176,4575,365,PT20M1S,https://youtube.com/watch?v=lBgTdykS6g0,how to get into college 2024,cuet 2024 की तैयारी से मिलेगा top iit|how to get admission into iit from cuet|harsh sir|best iit colleges from cuet|top b.tech colleges from cuet 2024,"🔴 Drishti (JEE 2026) - https://vdnt.in/Fjr8X
🔴 Manthan (JEE 2025) - https://vdnt.in/Fjr9q

⚡For Batch Admission Inquiry Fill the Form: https://vdnt.in/FjraB

🔴 Vedantu Pro Courses Enquiry - https://fo",2460000,CUET 2024 की तैयारी से मिलेगा IIT जैसा College 😱😱 | How to Get Admission into IIT from CUET?,208226,0.0294826519564881,0.0023521678610094,False,92,19,True,False,0.1956521739130435,Mega,3,1,2024Q1,0.0,0.0,0.0,Neutral,cuet|cuet 2024|college admission|admission|2024,,,False,False
YouTube,atg_Mr5u6o0,Commerce Wallah by PW,UCn5N03prvdzaZxEwq3AtHAw,How to get Admission in SRCC College || CUET 2024 || Commerce wallah by pw,2024-01-14,151284,5210,604,PT10M38S,https://youtube.com/watch?v=atg_Mr5u6o0,how to get into college 2024,how to prepare for cuet 2024|cuet 2023|cuet 2024|cuet 2024 preparation strategy|cuet 2024 strategy,"✅Class 12th + Board Booster + CUET 2024 
📌https://physicswallah.onelink.me/ZAZB/j4bgsk33

✅Class 12th Board Booster + CA Foundation SAMPURNA PRO June 2024 (COMBO)  📌https://physicswallah.onelink.me/ZA",795000,How to get Admission in SRCC College || CUET 2024 || Commerce wallah by pw,215464,0.0344385394357632,0.0039924909441844,False,74,15,False,False,0.1621621621621621,Macro,1,1,2024Q1,0.0,0.0,0.0,Neutral,cuet 2024|college cuet|cuet|admission|2024,,,False,False
YouTube,i665pq6JhqU,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,don&#39;t know what extracurricular to start in 2024? i gotchu.,2024-07-28,150711,7675,191,PT8M36S,https://youtube.com/watch?v=i665pq6JhqU,best extracurriculars for college,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,don&#39;t know what extracurricular to start in 2024? i gotchu.,231281,0.0509252808355063,0.0012673262071116,False,63,10,True,False,0.0,Mid,7,3,2024Q3,0.0,0.0,0.0,Neutral,start|don 39|don|extracurricular|39,,,False,False
YouTube,lLJsAqLPiL4,Rishab Jain STEM,UCTbbRZ087eI_IS1PhQK_mug,"The Extracurricular that Got Me Into Harvard, Stanford, MIT...",2023-07-23,149284,5110,217,PT12M58S,https://youtube.com/watch?v=lLJsAqLPiL4,best extracurriculars for college,college extracurriculars|extracurriculars that got me into harvard|extracurriculars high school|high school extracurriculars|revealing my extracurriculars,"I will show you HOW to write your extracurriculars section, and what I did.
ALL the other videos about revealing ECs are trash! Here's why:

This video shows you not just WHAT my extracurriculars were",41400,"The Extracurricular that Got Me Into Harvard, Stanford, MIT...",204724,0.0342300581442083,0.0014536052088636,False,62,9,False,False,0.1612903225806451,Mid,7,3,2023Q3,0.0,0.0,0.0,Neutral,stanford mit|harvard stanford|extracurricular|mit|got harvard,,,False,False
YouTube,KL1jbi0Bu6Q,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking High School Extracurriculars from Worst to Best,2024-11-07,148127,5395,101,PT1M,https://youtube.com/watch?v=KL1jbi0Bu6Q,summer programs for high school students,,Get involved with causes you're passionate about and show your commitment and leadership skills through your extracurriculars! Do something because you truly want to and not just for college applicati,12700,Ranking High School Extracurriculars from Worst to Best,204097,0.0364214491618678,0.0006818473337068,False,55,8,False,False,0.109090909090909,Mid,11,4,2024Q4,0.0258,0.294,0.287,Neutral,worst|ranking|best|extracurriculars|high school,,,False,False
YouTube,ftGjdeUQRDM,KIC TV,UCnq3yuiIUlTDTWh7KHniotQ,TNEA 2025 Counseling Explained-Step-by-Step Guide to Admissions | Best College in Cbe,2025-04-03,147057,4310,0,PT2M37S,https://youtube.com/watch?v=ftGjdeUQRDM,college application timeline guide,karpagam college of engineering|karpagam|coimbatore engineering colleges|best engineering college|kce,Wondering how the TNEA counseling process works? Our faculty breaks it down step by step from registration to seat allotment so you know exactly what to expect. Watch now and get clarity on your admis,7350,TNEA 2025 Counseling Explained-Step-by-Step Guide to Admissions | Best College in Cbe,190157,0.0293083634237064,0.0,False,85,12,False,False,0.1529411764705882,Micro,4,2,2025Q2,0.6369,0.296,0.0,Positive,step|best college|step guide|best|2025,,,False,False
YouTube,BW1geCoOiH0,Bharat in Germany!,UCnpz3eMa1IJcgsSU15W0H3Q,Why you will get REJECTED from German universities!,2024-04-17,145808,6843,131,PT56S,https://youtube.com/watch?v=BW1geCoOiH0,rejected from every college what I learned,,"⭐100% FREE Resources⭐:

🇩🇪 Mini-Course to learn German 3x Faster than others:
https://fastergerman.com/free

🇩🇪 Webinar How to study in Germany (English & Hindi):
https://bharatingermany.com/webinar

",432000,Why you will get REJECTED from German universities!,216858,0.0469315812575441,0.0008984417864589,False,51,8,False,True,0.196078431372549,Macro,4,2,2024Q2,-0.6514,0.0,0.382,Negative,universities|rejected,,,False,False
YouTube,vOcUj55U8ec,Crazy Medusa,UC5eQRbF73v1wSpIfbD4zExQ,"Ivy League Accepted Extracurricular Activities | Harvard, Cornell, Columbia Student Profile!",2024-01-22,143317,4112,188,PT16M32S,https://youtube.com/watch?v=vOcUj55U8ec,best extracurriculars for college,crazy medusa|saloni verma|saloni verma official|saloni verma harvard|what extracurriculars you need for ivy leagues,"#studyabroad #scholarships #ivyleague 

Research Bootcamp by Incognito Blueprints: https://www.incognitoblueprints.com/researchbootcamp

Personal mentorship program: https://www.incognitoblueprints.co",239000,"Ivy League Accepted Extracurricular Activities | Harvard, Cornell, Columbia Student Profile!",188197,0.0286916416056713,0.0013117773885861,False,92,11,False,True,0.108695652173913,Macro,1,1,2024Q1,0.3382,0.21,0.0,Positive,extracurricular activities|accepted|league|ivy league|profile,,,False,False
YouTube,J-QyNxqlmpo,millie liao,UCP1ethGXE7MD8B9MuVJ35ew,"essays that got me into yale, stanford, princeton, ucla, and more!!",2023-12-12,142986,5076,93,PT14M19S,https://youtube.com/watch?v=J-QyNxqlmpo,common app essay that got me accepted,,"have a dream school? curicular can help: https://www.curicular.com/plans-pricing 
use code *MILLIE01* for a discount for our services!!!

hi friends!!! i'm so excited to finally bring to you guys the ",437000,"essays that got me into yale, stanford, princeton, ucla, and more!!",195606,0.0354999790189249,0.0006504133271788,False,67,11,False,True,0.0,Macro,12,4,2023Q4,0.0,0.0,0.0,Neutral,ucla|stanford princeton|princeton|got yale|essays got,,,False,False
YouTube,8deq9OYHpNE,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,HARVARD Students Rank BEST Extracurriculars ft. Rishab Jain,2023-07-17,141867,3450,207,PT23M48S,https://youtube.com/watch?v=8deq9OYHpNE,best extracurriculars for college,harvard|college apps|high school|rishab jain,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

REVIEWING RESUMES & COLLEGE APPS FOR FREE. I’ll be breaking down your applications in a future video. If you’re looking for a ",102000,HARVARD Students Rank BEST Extracurriculars ft. Rishab Jain,180507,0.0243185518831017,0.0014591131129861,False,59,8,False,False,0.2711864406779661,Macro,7,3,2023Q3,0.7125,0.413,0.0,Positive,best extracurriculars|harvard students|best|extracurriculars|students,,,False,False
YouTube,WOFPeLDBhRM,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,The SECRET Strategy to ACE Your College Interview🤫,2024-10-14,139676,8489,40,PT48S,https://youtube.com/watch?v=WOFPeLDBhRM,college admissions consultant review,,"The TOP-SECRET Strategy to ACE Your College Interview🤫⬇️

Interviews can be a make-or-break part of the admissions process, ESPECIALLY for Ivy League schools. 🎓

During this video, I revealed the EXAC",714000,The SECRET Strategy to ACE Your College Interview🤫,225366,0.0607763681663277,0.0002863770440161,False,50,8,False,False,0.28,Macro,10,4,2024Q4,0.0,0.0,0.0,Neutral,strategy|secret|college,,,False,False
YouTube,bN4R0uOSmEQ,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,Do these 6 extracurriculars and thank me later,2025-06-08,131328,6865,167,PT13M45S,https://youtube.com/watch?v=bN4R0uOSmEQ,how to build college resume high school,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,Do these 6 extracurriculars and thank me later,203318,0.0522736963937621,0.0012716252436647,False,46,8,False,False,0.0217391304347826,Mid,6,2,2025Q2,0.3612,0.294,0.0,Positive,extracurriculars,,,False,False
YouTube,vbjCig_nLdY,MBA Fundas by Sunstone,UCaTV8HRt51_H-LHHoiInHEg,💥MBA in Healthcare 🏥MBA Healthcare Top Jobs &amp; Salary!MBA Healthcare 2024🤩#mbajobs #mbacolleges #MBA,2024-05-25,130820,2185,356,PT3M40S,https://youtube.com/watch?v=vbjCig_nLdY,college admissions consultant review,MBA in Healthcare|MBA in Healthcare management|mba healthcare management|mba|MBA in Healthcare 2024,"➡️Get Free MBA Career Counselling by Sunstone: 
https://sunstone.in/mba-education-that-works?utm_source=social_youtube_mba&utm_medium=description&utm_campaign=l_mbainhealtcare

💥MBA in Healthcare 🏥MBA",75100,💥MBA in Healthcare 🏥MBA Healthcare Top Jobs &amp; Salary!MBA Healthcare 2024🤩#mbajobs #mbacolleges #MBA,159790,0.0167023390918819,0.0027212964378535,False,103,13,False,True,0.174757281553398,Mid,5,2,2024Q2,0.2714,0.148,0.0,Positive,mba|salary|amp|2024,,,False,False
YouTube,-dNFDkQhrPs,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,What if I told you the essays that got me into Harvard could’ve been written by AI?,2025-06-08,126495,4593,31,PT1M11S,https://youtube.com/watch?v=-dNFDkQhrPs,common app essay that got me accepted,,"I used to think writing a “perfect” essay would get me into my dream school (I was wrong…😅)

but the ones that actually work aren’t perfect. they’re real.

Admissions officers read thousands of essays",714000,What if I told you the essays that got me into Harvard could’ve been written by AI?,173045,0.0363097355626704,0.0002450689750583,False,83,17,True,False,0.0602409638554216,Macro,6,2,2025Q2,0.0,0.0,0.0,Neutral,ai|essays got|essays|got harvard|got,,,False,False
YouTube,c9M6rDzNXgM,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,High School Summer Program Deadlines (March 2026),2026-02-20,125772,3076,37,PT7S,https://youtube.com/watch?v=c9M6rDzNXgM,summer programs for high school students,,,714000,High School Summer Program Deadlines (March 2026),157272,0.0244569538530038,0.0002941831250198,False,49,7,False,False,0.1224489795918367,Macro,2,1,2026Q1,0.0,0.0,0.0,Neutral,summer program|deadlines|program|school summer|2026,,,False,False
YouTube,oKb6FBN7is0,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,How to Set Yourself Up For Success in High School as a Freshman 🫡,2024-10-17,117190,7630,41,PT38S,https://youtube.com/watch?v=oKb6FBN7is0,summer programs for high school students,,"If you’re in 9th Grade and unsure about how to navigate high school STRATEGICALLY, you’re not alone. 

The biggest mistake most students make is NOT BUILDING A STRONG FOUNDATION ⚠️😬

🔑Here’s the deal:",714000,How to Set Yourself Up For Success in High School as a Freshman 🫡,194310,0.0651079443638535,0.0003498592030036,False,65,14,False,False,0.1384615384615384,Macro,10,4,2024Q4,0.5719,0.252,0.0,Positive,school freshman|freshman|high school|high|school,,,False,False
YouTube,nenMaCsLp2Y,Amy Wang,UCb9fs9s67BXlX7rXVzRf5cQ,I applied to HARVARD and here&#39;s the RESULT 😱,2024-11-02,112303,3819,452,PT32M26S,https://youtube.com/watch?v=nenMaCsLp2Y,I got into Harvard here's how,harvard|application|college application|admissions|admissions reaction,"Drop a LIKE for the 6 months, 35 hours of editing, countless hours of working...and this video is finally born! Ta-da!

Thanks for your patience as I work on this beast of a video with my lovely edito",806000,I applied to HARVARD and here&#39;s the RESULT 😱,159533,0.0340062153281746,0.0040248256947721,False,48,9,False,False,0.2916666666666667,Macro,11,4,2024Q4,0.0,0.0,0.0,Neutral,applied|39|harvard,,,False,False
YouTube,hdpahKOJlmo,Street Cents,UCbymQ2WsHDRzxTOjWFrjGFA,First Resume (NO Work Experience) #Advice #ResumeTips #Jobs #Student #StreetCents,2025-03-24,110772,6032,35,PT53S,https://youtube.com/watch?v=hdpahKOJlmo,how to build college resume high school,Mercedes|Ray|Hannah|Financial Education|Financial Planning,"Need help with your first resume? We got you. Even if you have no work experience, don't let that stop you from applying for summer jobs! Write a few sentences about goals and talk about any volunteer",320000,First Resume (NO Work Experience) #Advice #ResumeTips #Jobs #Student #StreetCents,171792,0.0544541942007005,0.0003159643231141,False,81,10,False,False,0.1604938271604938,Macro,3,1,2025Q1,0.0,0.0,0.0,Neutral,work|advice|experience|student|resume,,,False,False
YouTube,9AqzDDItDwM,The Education,UCJNby2q5H67nCrnjXsHSDFQ,"SASTRA University Admissions 2025: Fees, Seats, Cutoff &amp; Complete Guide!",2025-03-15,105495,1613,637,PT9M29S,https://youtube.com/watch?v=9AqzDDItDwM,college application timeline guide,SASTRA University Admission 2024|SASTRA B.Tech Fees|SASTRA Seat Matrix|SASTRA University Cutoff 2024|SASTRA JEE Main Cutoff,"Planning to join SASTRA Deemed University? Here’s a complete guide to B.Tech admissions 2024, covering eligibility, seat matrix, fee structure, cutoff trends, and admission process. This video will he",76300,"SASTRA University Admissions 2025: Fees, Seats, Cutoff &amp; Complete Guide!",134365,0.0152898241622825,0.0060382008626001,False,76,10,False,True,0.1710526315789473,Mid,3,1,2025Q1,0.0,0.0,0.0,Neutral,university admissions|fees|complete guide|complete|2025,,,False,False
YouTube,tCJpRcRrfhc,jina,UCuPwpZzR84bBa0_YJIoeE0Q,revealing my ESSAYS that got me into mit + harvard + more ‼️ | common app + supps :),2024-07-23,105494,3680,121,PT13M55S,https://youtube.com/watch?v=tCJpRcRrfhc,common app essay that got me accepted,,"here is the long awaited college essay video !

I decided to share only some of my essays because the others were more personal sorry if that disappointed you, but please respect my privacy as well !
",6270,revealing my ESSAYS that got me into mit + harvard + more !!️ | common app + supps :),144714,0.0348835004834398,0.0011469846626348,False,85,19,False,True,0.0705882352941176,Micro,7,3,2024Q3,0.555,0.204,0.0,Positive,got mit|essays got|common app|common|app,Common App,,True,False
YouTube,EwXa8siVONQ,HSA Tutoring,UCD_CUWbcpEzTt0WPFA3NQjg,What HARVARD students wrote in their COMMON APP essays (pt. 6),2023-06-05,104097,1987,26,PT29S,https://youtube.com/watch?v=EwXa8siVONQ,common app essay that got me accepted,Harvard|Harvard College|HARVARD|Harvard University|Harvard Student Agencies,#harvard #collegeacceptance #collegeessay,668,What HARVARD students wrote in their COMMON APP essays (pt. 6),124487,0.0190879660316819,0.0002497670441991,False,62,11,False,False,0.2741935483870967,Nano,6,2,2023Q2,0.0,0.0,0.0,Neutral,wrote|harvard students|common app|common|app,Common App,,True,False
YouTube,32Uq1qNSDz4,Rishab Jain STEM,UCTbbRZ087eI_IS1PhQK_mug,"STEM Summer Programs for High Schoolers (Research, Camps, Internships)",2023-02-27,102628,3172,134,PT16M55S,https://youtube.com/watch?v=32Uq1qNSDz4,summer programs for high school students,summer camp|high school summer program|high school summer internships|high school summer research|research opportunities,"These are the best summer programs, camps, and internships for high school students in STEM. Some are summer internships, others are research opportunities. I have included a few bonus opportunities, ",41400,"STEM Summer Programs for High Schoolers (Research, Camps, Internships)",137028,0.0309077444751919,0.0013056865572748,False,70,9,False,False,0.1571428571428571,Mid,2,1,2023Q1,0.0,0.0,0.0,Neutral,schoolers|programs high|high schoolers|research|summer programs,,,False,False
YouTube,xz3eemoV1IA,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,"How To Write ALL 8 UC PIQ Essay Prompts (No BS, Pure Gold)",2023-11-05,101432,4033,74,PT11M2S,https://youtube.com/watch?v=xz3eemoV1IA,common app essay that got me accepted,college applications|common app essay|common app|college application tips|kevin zhen,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=supplemental-essay-masterclass&utm_content=how-to-,65100,"How To Write ALL 8 UC PIQ Essay Prompts (No BS, Pure Gold)",143242,0.0397606278097641,0.0007295528038488,False,58,13,False,False,0.3103448275862069,Mid,11,4,2023Q4,0.0,0.0,0.0,Neutral,uc|write|essay,,,False,False
YouTube,fXujj6-usnA,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,Do This As a High School Sophomore For Ivy Colleges,2023-07-22,100905,5114,74,PT40S,https://youtube.com/watch?v=fXujj6-usnA,summer programs for high school students,high school|college apps,Interested in affordable 1-on-1 Consulting? Email pratik.self.improvement@gmail.com for more details.,102000,Do This As a High School Sophomore For Ivy Colleges,153525,0.050681333927952,0.0007333630642683,False,51,10,False,False,0.1764705882352941,Macro,7,3,2023Q3,0.0,0.0,0.0,Neutral,ivy|colleges|high school|high|school,,,False,False
YouTube,1vL_Z5JyLxs,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,You can now attend Harvard or MIT for FREE?!?!🤯 Here’s what you need to know ✅,2025-10-07,100700,4184,52,PT43S,https://youtube.com/watch?v=1vL_Z5JyLxs,I got into Harvard here's how,,,714000,You can now attend Harvard or MIT for FREE?!?!🤯 Here’s what you need to know ✅,143580,0.0415491559086395,0.0005163853028798,False,78,16,True,True,0.1282051282051282,Macro,10,4,2025Q4,0.0,0.0,0.0,Neutral,harvard mit|free|need|mit|harvard,,,False,False
YouTube,-z4v-Dw7n50,Resume Genius,UCpVSvYZ8YkDyM0YYcLozQ7Q,EASY GUIDE to Writing a High School Student Resume (with Free Templates!),2025-06-24,97089,1813,37,PT6M10S,https://youtube.com/watch?v=-z4v-Dw7n50,how to build college resume high school,high school resume|resume for high school students|high school resume templates|job resume with no experience|resume for teenagers,"Need a resume for your first job out of high school, but not sure where to start? 🤔 We'll walk you step-by-step through making a high school resume that'll help you stand out and get a job... Even if ",15300,EASY GUIDE to Writing a High School Student Resume (with Free Templates!),115959,0.0186735881510778,0.0003810936357362,False,73,12,False,True,0.2191780821917808,Mid,6,2,2025Q2,0.8034,0.445,0.0,Positive,school student|writing|free|student|resume,,,False,False
YouTube,8Bn-dtDjKHI,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,SUMMER PROGRAMS FOR HIGH SCHOOL JUNIORS,2023-12-03,97088,5638,30,PT11S,https://youtube.com/watch?v=8Bn-dtDjKHI,summer programs for high school students,,"Read ONLY IF you want to boost your resume ⬇️📚

Ever wondered why productive summers matter for college applications? 🌟

Investing your summers in impactful programs not only adds depth to your experi",714000,SUMMER PROGRAMS FOR HIGH SCHOOL JUNIORS,154068,0.0580710283454185,0.0003089980224126,False,39,6,False,False,0.8717948717948718,Macro,12,4,2023Q4,0.0,0.0,0.0,Neutral,programs high|summer programs|programs|summer|high school,,,False,False
YouTube,N9PdB0VTAHs,Nexus Prep,UCqnqjtXBFclBAw5fnnYhA7Q,This is how Elite Colleges decide who gets in (and how you can make the cut),2024-07-13,94766,3829,184,PT10M,https://youtube.com/watch?v=N9PdB0VTAHs,college admissions consultant review,,"In this video, we go over everything elite colleges do to make their final admissions decisions, and everything you need to do to get your application past each stage.

WEBSITE: https://www.apetutorin",984,This is how Elite Colleges decide who gets in (and how you can make the cut),136736,0.0404047865268134,0.0019416246333073,False,76,16,False,False,0.0394736842105263,Nano,7,3,2024Q3,0.0,0.0,0.0,Neutral,gets|cut|make|colleges,,,False,False
YouTube,W-nIrQk6ZQM,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,Reading The Secret College Essay Harvard Admissions LOVED,2023-06-08,94641,3081,74,PT15M20S,https://youtube.com/watch?v=W-nIrQk6ZQM,common app essay that got me accepted,,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

This is one of the greatest college essays I have ever read. Learn from it, and use it to write your own fantastic personal st",102000,Reading The Secret College Essay Harvard Admissions LOVED,126931,0.0325546010714172,0.0007819021354381,False,57,8,False,False,0.2105263157894736,Macro,6,2,2023Q2,0.6841,0.398,0.0,Positive,harvard admissions|reading|secret|college essay|essay,,,False,False
YouTube,OiqTKMW4VIs,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“Which summer programs will actually help with college applications?” ☀️ (Ep. 7),2025-10-22,88087,3554,14,PT1M38S,https://youtube.com/watch?v=OiqTKMW4VIs,summer programs for high school students,,,714000,“Which summer programs will actually help with college applications?” ☀️ (Ep. 7),123907,0.040346475643398,0.0001589337813752,False,80,12,True,False,0.025,Macro,10,4,2025Q4,0.4019,0.197,0.0,Positive,help|college applications|actually|summer programs|applications,,,False,False
YouTube,5haJBvSLDXM,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,The SECRET strategy to secure internships as a highschool student *WITHOUT* ANY experience! 🤫,2024-05-29,84683,6698,32,PT52S,https://youtube.com/watch?v=5haJBvSLDXM,summer programs for high school students,,"DM me “EMAIL” on my Instagram @ultimateivyleagueguide & I’ll send you my EXACT cold-email template for FREE! 😉📧

#studygram #studymotivation #studytips #ivyleague #harvard #studyhacks #summerprograms ",714000,The SECRET strategy to secure internships as a highschool student *WITHOUT* ANY experience! 🤫,152303,0.0790949777405146,0.0003778798578227,False,93,14,False,True,0.1827956989247312,Macro,5,2,2024Q2,0.4003,0.197,0.0,Positive,strategy|secret|highschool|internships|experience,,,False,False
YouTube,7hxl0UzjR2I,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Eddie got into Harvard by doing MAGIC TRICKS 🪄🃏 Here’s how he made admissions remember him…,2025-11-10,81990,2764,22,PT44S,https://youtube.com/watch?v=7hxl0UzjR2I,I got into Harvard here's how,,,714000,Eddie got into Harvard by doing MAGIC TRICKS 🪄🃏 Here’s how he made admissions remember him...,110070,0.033711428222954,0.0002683254055372,False,93,16,False,False,0.1505376344086021,Macro,11,4,2025Q4,-0.3034,0.0,0.13,Negative,tricks|got harvard|admissions|got|harvard,,,False,False
YouTube,ob-avRmcbho,Crazy Medusa,UC5eQRbF73v1wSpIfbD4zExQ,International High School Summer Programs | Scholarships &amp; Application Process,2023-02-20,81896,2690,139,PT12M57S,https://youtube.com/watch?v=ob-avRmcbho,summer programs for high school students,how to get scholarship in harvard university|how to get scholarship in harvard university for international students|100% scholarship in harvard|harvard scholarship for indian students|does harvard pay for international students,"#internationalstudents #summerprogram #studyabroad #harvard 

Incognito Blueprints Research Bootcamp: https://www.incognitoblueprints.com/researchbootcamp
Personal mentorship program: https://www.inco",239000,International High School Summer Programs | Scholarships &amp; Application Process,111576,0.0328465370714076,0.0016972745921656,False,82,10,False,False,0.0975609756097561,Macro,2,1,2023Q1,0.0,0.0,0.0,Neutral,school summer|international|application process|summer programs|scholarships,,,False,False
YouTube,rA3ZmR2kZPo,The Stanford Daily,UCWg3QqUzqxXt6herm5sMjNw,Stanford Students Reveal What They Wrote Their Common App Essays About | Open Up,2024-05-22,78921,1816,54,PT6M49S,https://youtube.com/watch?v=rA3ZmR2kZPo,common app essay that got me accepted,,"Stanford students tell us what they wrote their Common App essays about -- and if their essays still hold up now. 

Special thanks to Ethan David Scott '27, Kilas Gallimore '26, Lauren Koong '26, Budd",3400,Stanford Students Reveal What They Wrote Their Common App Essays About | Open Up,98161,0.0230103521242761,0.0006842285323297,False,80,14,False,False,0.1625,Micro,5,2,2024Q2,0.0,0.0,0.0,Neutral,wrote|common app|common|app|essays,Common App,,True,False
YouTube,YOhRlx5qB24,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,The Summer Extracurricular BLUEPRINT for ACCEPTANCE,2024-06-25,78538,4123,181,PT14M12S,https://youtube.com/watch?v=YOhRlx5qB24,summer programs for high school students,,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

The best activities to get involved in for Ivy League admission in 2024. 

Simple Extracurricular Planning Template: https://d",102000,The Summer Extracurricular BLUEPRINT for ACCEPTANCE,123388,0.0524968804909725,0.0023046168733606,False,51,6,False,False,0.4313725490196078,Macro,6,2,2024Q2,0.5766,0.427,0.0,Positive,acceptance|blueprint|extracurricular|summer,,,False,False
YouTube,Vn0rJSvD-o8,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Best high school summer programs to apply to (with no experience!),2026-01-19,76203,3273,43,PT11S,https://youtube.com/watch?v=Vn0rJSvD-o8,summer programs for high school students,,"Whether you have past experience or not, winter is PEAK season for summer program apps.

Every year I see students say “I’ll apply next month”… and then realize the best programs already closed 😬⏰

I’",714000,Best high school summer programs to apply to (with no experience!),109793,0.0429510649187039,0.0005642822461057,False,66,11,False,True,0.0151515151515151,Macro,1,1,2026Q1,0.5093,0.286,0.14,Positive,school summer|summer programs|apply|experience|programs,,,False,False
YouTube,NqgpOqSvR78,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,The Common App Essay That Got Me Into Yale and Featured on the New York Times! (Part 1) | Jeffrey Yu,2023-06-28,73120,3271,23,PT54S,https://youtube.com/watch?v=NqgpOqSvR78,common app essay that got me accepted,Jeffrey yu|zhened|college applications|common app essay|common app,"#collegeadmissions #ivyleague #commonapplication
#elevatedschool #kevinzhen #kevinzhensei #jeffreyyu #collegeessay #college #collegeessays  #commonapp #applyingtocollege #collegeapps #collegeapplicati",65100,The Common App Essay That Got Me Into Yale and Featured on the New York Times! (Part 1) | Jeffrey Yu,106290,0.0447346827133479,0.0003145514223194,False,100,21,False,True,0.16,Mid,6,2,2023Q2,0.0,0.0,0.0,Neutral,new|got yale|yale|common app|common,Common App,,True,False
YouTube,fFObpGXNEys,Saurabh Dhote,UC5Ahk5R-aK3jJuB51qb6u7Q,summer camp Pm shri school Sawalmendha #summercamp #pmshri #schoolactivity #activities,2025-05-26,72905,395,4,PT19S,https://youtube.com/watch?v=fFObpGXNEys,summer programs for high school students,,#summercamp #summer #camp #fun #kids #summerfun #kidscamp #summercamps #summervibes #education #kidsactivities #dance #summertime #art #daycamp #children #learning #stem #camping #preschool #adventure,4230,summer camp Pm shri school Sawalmendha #summercamp #pmshri #schoolactivity #activities,76935,0.005418009738701,5.486592140456759e-05,False,86,10,False,False,0.0232558139534883,Micro,5,2,2025Q2,0.0,0.0,0.0,Neutral,activities|summer|school,,,False,False
