platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,top_keywords,competitors_mentioned,features_mentioned,mentions_competitor,mentions_pain_point,ai_llm_content_category,ai_llm_sentiment,ai_llm_virality_potential,ai_llm_growth_type,ai_llm_target_audience,ai_llm_key_insight,classification_source
YouTube,EztPIDySWqY,Lour Drick's Room,UC21_RrHNbfoOmlwXuQXjPRQ,Please Don&#39;t Write Your College Essays Like This,2023-06-27,649470,23881,570,PT40S,https://youtube.com/watch?v=EztPIDySWqY,college application timeline,college applications|college essay|how to get into stanford|how to get into harvard|how to get into yale,"Here are some pretty bad topics to write your college essay about. Not that there inherently bad per say, but they are very commonly written about, which makes it harder to stand out. You certainly ca",7010,Please Don&#39;t Write Your College Essays Like This,899680,0.0367699816773677,0.0008776386900087,False,52,8,False,False,0.1538461538461538,Micro,6,2,2023Q2,0.5859,0.444,0.0,Positive,write|don 39|like|college essays|don,,,False,False,essay_feedback,mixed,high,educational,high_school_juniors_seniors,,anthropic
YouTube,UupEQdS2VMY,Federal Student Aid,UCEnu3BHoR9IYgBnCkqQdgmA,Applying for Financial Aid With the FAFSA® Form,2023-11-07,618760,672,28,PT2M7S,https://youtube.com/watch?v=UupEQdS2VMY,college financial aid explained,Department of Education|FAFSA|FASFA|free|fafsa.gov,"The key to unlocking student aid to help you pay for college, career school, or trade school is submitting your Free Application for Federal Student Aid (FAFSA®) form!

Watch this video to prepare for",0,Applying for Financial Aid With the FAFSA® Form,626040,0.0010860430538496,4.525179391040145e-05,False,47,8,False,False,0.2127659574468085,,11,4,2023Q4,0.0,0.0,0.0,Neutral,applying|fafsa|financial aid|financial|aid,,,False,False,beginner_question,neutral,low,educational,anxious_parents,,anthropic
YouTube,nC76b6WzdAY,Ava Infante,UCQOb91HaMllgi711ubNM9zQ,RESULTS OF COLLEGES I APPLIED TO AS A CURRENT IVY LEAGUE STUDENT #upenn #ivyleague #college,2024-12-01,582042,13310,141,PT39S,https://youtube.com/watch?v=nC76b6WzdAY,college resume high school,,,9040,RESULTS OF COLLEGES I APPLIED TO AS A CURRENT IVY LEAGUE STUDENT #upenn #ivyleague #college,717962,0.0228677655564375,0.0002422505592379,False,91,15,False,False,0.5824175824175825,Micro,12,4,2024Q4,0.0,0.0,0.0,Neutral,ivyleague college|ivyleague|ivy league|league|colleges,,,False,False,success_story_acceptance,positive,high,organic,competitive_ivy_applicants,,anthropic
YouTube,Xk6IO_tVkx4,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,Do NOT Submit THIS Test Score to Colleges,2023-08-20,578740,33833,188,PT59S,https://youtube.com/watch?v=Xk6IO_tVkx4,college application mistakes,College|College admissions|student|high school|AP class,I'll edit your college essay! 📝 https://nextadmit.com,365000,Do NOT Submit THIS Test Score to Colleges,920830,0.0584597574040156,0.0003248436258077,False,41,8,False,False,0.2926829268292683,Macro,8,3,2023Q3,0.0,0.0,0.0,Neutral,score|colleges,,,False,False,frustration_anxiety,negative,high,reactive,high_school_juniors_seniors,,anthropic
YouTube,z5sk7h_ArrU,Legal Office,UC5FyAT8CBsRyUeL99n0c04A,Latest High Court Judgement on Competetive Exams। Correction in Application Form।CET form Correction,2023-06-26,542014,5587,240,PT33S,https://youtube.com/watch?v=z5sk7h_ArrU,college application mistakes,application for me error ho jaaye to kaise theek kren|correction in application form|correction in CET form|correction in online application form|application form me correction kaise hoga,"Law Finder Headlines 

Inadvertent mistake while filing an online form - Correction allowed. (Punjab and Haryana) [DocId#2124727]

#advocate #law #legal #authority #highcourt #shortsvideo #highcou",0,Latest High Court Judgement on Competetive Exams। Correction in Application Form।CET form Correction,602684,0.0103078518267055,0.0004427929905869,False,100,13,False,False,0.13,,6,2,2023Q2,0.0,0.0,0.0,Neutral,high|application,,,False,False,beginner_question,neutral,low,educational,international_students,,anthropic
YouTube,E5SmMV9-UbM,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,The Best Way to Start &amp; End a College Essay! | Tips for Common App and Supplementals,2023-07-02,521550,24075,286,PT7M3S,https://youtube.com/watch?v=E5SmMV9-UbM,common app essay accepted,Jeffrey yu|zhened|college applications|common app essay|common app,"Schedule a FREE intro meeting today:
https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=college-essay-masterclass&utm_content=the-best-way-to-start-%26-end-a-co",65100,The Best Way to Start &amp; End a College Essay! | Tips for Common App and Supplementals,768020,0.0461604831751509,0.0005483654491419,False,88,17,False,True,0.125,Mid,7,3,2023Q3,0.6696,0.243,0.0,Positive,way|start|common app|app|college essay,Common App,,True,False,essay_feedback,positive,high,educational,high_school_juniors_seniors,,anthropic
YouTube,pO3xNvUkAqU,Ashton Herndon,UCWNMLFfMYNk7E-8JOCdKpEg,How Harvard Students Got Into Harvard  #harvard #college #university #collegeadmissions,2024-11-12,498542,9845,95,PT39S,https://youtube.com/watch?v=pO3xNvUkAqU,college resume high school,,,108000,How Harvard Students Got Into Harvard #harvard #college #university #collegeadmissions,598892,0.0197475839548122,0.0001905556603054,False,86,10,False,False,0.0697674418604651,Macro,11,4,2024Q4,0.0,0.0,0.0,Neutral,harvard|university collegeadmissions|students got|harvard students|got harvard,,,False,False,success_story_acceptance,positive,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,uNTHLG3CPxk,JZO,UCaAOVh5lc4vOFrc94_9G54w,Inside the $700K Quant Finance Career Path After College | MIT Jane Street Intern,2025-05-29,479679,10736,400,PT8M4S,https://youtube.com/watch?v=uNTHLG3CPxk,college resume high school,MIT quant|Jane Street internship|how to become a quant|quant interview|quant prep,"*Instagram is now @jzonetwork

I interviewed an MIT student who interned at Jane Street, one of the most elite quant firms in the world. We talk about how he broke into quant finance, what the $700K c",101000,Inside the $700K Quant Finance Career Path After College | MIT Jane Street Intern,595039,0.0223816343846614,0.0008338909979382,False,81,14,False,False,0.1728395061728395,Macro,5,2,2025Q2,0.0,0.0,0.0,Neutral,inside|career|mit|college,,,False,False,success_story_acceptance,positive,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,mGvaEPrrMbo,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I choose the right colleges and build an application theme at the SAME TIME?” 📝 (Ep. 1),2025-08-25,429427,19474,66,PT1M25S,https://youtube.com/watch?v=mGvaEPrrMbo,college application timeline,,,714000,“How do I choose the right colleges and build an application theme at the SAME TIME?” 📝 (Ep. 1),625487,0.0453488020082575,0.0001536931771872,False,95,19,True,False,0.1157894736842105,Macro,8,3,2025Q3,0.0,0.0,0.0,Neutral,right|ep|colleges|application,,,False,False,beginner_question,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,_SYBKNPMEbg,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,is the ivy league a scam?,2025-06-09,411597,9466,533,PT11M31S,https://youtube.com/watch?v=_SYBKNPMEbg,college financial aid explained,Grammarly,"Sign up and download Grammarly for FREE. If you want to level up your writing, get 20% off Pro: http://grammarly.com/gohar06

Is it worth shelling out hundreds of thousands for the Ivy League?

THE UL",7510000,is the ivy league a scam?,516917,0.0229982239909425,0.0012949559885033,False,25,6,True,False,0.0,Mega,6,2,2025Q2,-0.5719,0.0,0.481,Negative,ivy league|league|ivy,,,False,False,service_comparison,mixed,high,competitive,competitive_ivy_applicants,,anthropic
YouTube,0K5r_7KMmRk,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,How to create IVY LEAGUE EXTRACURRICULARS in 5 minutes,2024-05-18,404140,16051,863,PT5M4S,https://youtube.com/watch?v=0K5r_7KMmRk,college resume high school,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,How to create IVY LEAGUE EXTRACURRICULARS in 5 minutes,581910,0.0397164348987974,0.0021353986242391,False,54,9,False,False,0.4814814814814814,Mid,5,2,2024Q2,0.2732,0.231,0.0,Positive,ivy league|league|ivy|extracurriculars,,,False,False,profile_review_request,positive,high,educational,competitive_ivy_applicants,,anthropic
YouTube,a3pZdJvhlzA,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,Top 3 Activities To Get Into Harvard,2024-06-27,387237,11691,81,PT28S,https://youtube.com/watch?v=a3pZdJvhlzA,extracurriculars for college,harvard,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co
follow me on instagram: https://www.instagram.com/pratik.vangal/
follow me on tiktok: https://www.tiktok.com/@preachingp",102000,Top 3 Activities To Get Into Harvard,505767,0.0301908133778538,0.0002091742266364,False,36,7,False,False,0.1666666666666666,Macro,6,2,2024Q2,0.2023,0.265,0.0,Positive,activities|harvard,,,False,False,profile_review_request,positive,medium,educational,competitive_ivy_applicants,,anthropic
YouTube,HEOGM5qWw84,Helaine Zhao,UCXicAYN7ZovOeynkxfLBUTQ,"STATS &amp; ECS THAT GOT ME INTO HARVARD, MIT, STANFORD, YALE + MORE!! *sat, gpa, aps, awards, ecs",2024-04-12,385530,10789,788,PT8M58S,https://youtube.com/watch?v=HEOGM5qWw84,extracurriculars for college,college|college application|stats|extracurriculars|college tips,"hi everyone! Welcome to my video sharing the stats and extracurriculars that got me into colleges like Harvard, MIT, Stanford, Yale, and more. I go over my SAT, GPA, APs, Ranking, Honors, and Extracur",238000,"STATS &amp; ECS THAT GOT ME INTO HARVARD, MIT, STANFORD, YALE + MORE!! *sat, gpa, aps, awards, ecs",509180,0.0279848520218919,0.0020439395118408,False,98,18,False,True,0.4795918367346938,Macro,4,2,2024Q2,0.555,0.183,0.0,Positive,gpa|sat|stats|got harvard|yale,,,False,False,success_story_acceptance,positive,high,organic,competitive_ivy_applicants,,anthropic
YouTube,zx1j-LP_XiA,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,7 Deadly Mistakes That Get You REJECTED from Ivy League Schools (Are You Making These?),2025-04-14,380775,17127,572,PT16M44S,https://youtube.com/watch?v=zx1j-LP_XiA,college application mistakes,Ivy League admissions|how to get into Ivy League|common college application mistakes|Ivy League rejection reasons|college admissions tips,"7 Deadly Mistakes That Get You REJECTED from Ivy League Schools (Are You Making These?)

Download my Full Written Course on How to Get Into An Ivy League for FREE: https://www.ultimateivyleagueguide.c",714000,7 Deadly Mistakes That Get You REJECTED from Ivy League Schools (Are You Making These?),563485,0.0449793184951743,0.0015021994616243,False,87,15,True,False,0.2298850574712643,Macro,4,2,2025Q2,-0.7603,0.0,0.353,Negative,rejected|mistakes|league|ivy league|ivy,,,False,False,frustration_anxiety,negative,high,reactive,competitive_ivy_applicants,,anthropic
YouTube,PngmQZLayZM,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,3 most OVERRATED extracurriculars on college applications,2025-03-05,368770,20204,81,PT51S,https://youtube.com/watch?v=PngmQZLayZM,college application mistakes,,"Most students are wasting so much time on the wrong extracurriculars…

I almost did too—

until I realized that stacking my resume with random clubs and overpriced summer programs wasn’t going to get ",714000,3 most OVERRATED extracurriculars on college applications,572430,0.0547875369471486,0.0002196491037774,False,57,7,False,False,0.1578947368421052,Macro,3,1,2025Q1,0.0,0.0,0.0,Neutral,college applications|applications|extracurriculars|college,,,False,False,profile_review_request,mixed,high,competitive,competitive_ivy_applicants,,anthropic
YouTube,Bpa-ovGFpd4,Harvard Summer School,UCW2DdLBZCoUcRWH8ILl3uCQ,The Harvard Summer School Experience,2023-09-18,367401,180,0,PT1M48S,https://youtube.com/watch?v=Bpa-ovGFpd4,summer programs high school,harvard summer school|harvard summer|harvard|harvard university,Three Harvard Summer School students share what their experience was like studying at Harvard for the summer. Learn more about Harvard’s college programs for high school students: https://summer.harva,6400,The Harvard Summer School Experience,369201,0.0004899278989442,0.0,False,36,5,False,False,0.1388888888888889,Micro,9,3,2023Q3,0.0,0.0,0.0,Neutral,school|harvard,,,False,False,success_story_acceptance,positive,low,organic,competitive_ivy_applicants,,anthropic
YouTube,-UGpypUrLUg,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,I wrote a successful college essay to Harvard in one hour (and here’s how),2024-07-29,361902,28956,101,PT44S,https://youtube.com/watch?v=-UGpypUrLUg,college application timeline,,"HOW I WROTE A SUCCESSFUL HARVARD ESSAY IN ONE HOUR⬇️

Hi! I’m Elise, a current Harvard student and a Forbes-recognized college admissions counselor 👩🏻‍🎓

🔑 If you want an essay that’s streamlined and ",714000,I wrote a successful college essay to Harvard in one hour (and here’s how),653482,0.0800106106072914,0.0002790810771976,False,74,14,False,False,0.027027027027027,Macro,7,3,2024Q3,0.5859,0.257,0.0,Positive,wrote|college essay|essay|harvard|college,,,False,False,essay_feedback,positive,high,educational,competitive_ivy_applicants,,anthropic
YouTube,MZ0XeefKWoE,Murrad on Run,UCnj05A7-L71QjMPnGabcLJw,"How I Wrote Essays that Got me into STANFORD 🇺🇸, OXFORD 🇬🇧 &amp; ROTMAN 🇨🇦",2024-05-18,355592,19312,435,PT8M23S,https://youtube.com/watch?v=MZ0XeefKWoE,common app essay accepted,college applications|common app essay|common app|college application process|college application essay,"Secrets to crafting compelling essays that got me accepted into Stanford, Oxford, and Rotman! 
In this video, I'll share proven tips and strategies for writing standout university application essays. ",418000,"How I Wrote Essays that Got me into STANFORD 🇺🇸, OXFORD 🇬🇧 &amp; ROTMAN 🇨🇦",557412,0.0543094332830884,0.0012233121105086,False,74,15,False,False,0.3378378378378378,Macro,5,2,2024Q2,0.0,0.0,0.0,Neutral,essays got|wrote|got stanford|essays|stanford,,,False,False,success_story_acceptance,positive,high,organic,international_students,,anthropic
YouTube,_Jde0DPXEYI,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,The Personal Statement That Got Me Into EVERY IVY LEAGUE,2024-06-16,342018,16105,254,PT27M34S,https://youtube.com/watch?v=_Jde0DPXEYI,common app essay accepted,ultimate ivy league|personal statement|how to write a personal statement|personal statement example|personal statement samples,"Download my Full Written Course on How to Get Into An Ivy League for FREE: https://www.ultimateivyleagueguide.com

Apply for 1-1 coaching with me if you want the best chance of getting into your dream",714000,The Personal Statement That Got Me Into EVERY IVY LEAGUE,508148,0.0470881649503827,0.0007426509715862,False,56,10,False,False,0.375,Macro,6,2,2024Q2,0.0,0.0,0.0,Neutral,personal|league|ivy league|ivy|got,,,False,False,success_story_acceptance,positive,high,organic,competitive_ivy_applicants,,anthropic
YouTube,dneAgGmG8fg,Wisdom Land High School,UCdJPdD6ZYzUHtQy--CQmliA,Admission Open session 2025-26 #students #beststudent #education #shortvideo #admission #admissions,2025-02-02,337251,2217,3,PT13S,https://youtube.com/watch?v=dneAgGmG8fg,summer programs high school,,,0,Admission Open session 2025-26 #students #beststudent #education #shortvideo #admission #admissions,359481,0.0065737388473273,8.895451755517404e-06,False,99,10,False,False,0.0202020202020202,,2,1,2025Q1,0.0,0.0,0.0,Neutral,admission|open|education|2025|students,,,False,False,beginner_question,neutral,low,educational,high_school_juniors_seniors,,anthropic
YouTube,lRdw0KOpe4U,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,The Extracurriculars Ivy Leagues Look For,2024-11-04,331618,24873,177,PT56S,https://youtube.com/watch?v=lRdw0KOpe4U,extracurriculars for college,,"THE EXTRACURRICULARS THAT IVY LEAGUES WANT ⬇️

During high school, I thought that joining a bunch of extracurriculars was what admissions officers wanted ⚽️🏊🏻‍♀️🎹🎨

I mean, the more the better…right? ",714000,The Extracurriculars Ivy Leagues Look For,583888,0.0750049756044605,0.0005337466603139,False,41,6,False,False,0.1463414634146341,Macro,11,4,2024Q4,0.0,0.0,0.0,Neutral,look|ivy|extracurriculars,,,False,False,service_comparison,neutral,high,educational,competitive_ivy_applicants,,anthropic
YouTube,v7ma_3M4p8c,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,College Admissions: INSIDE the Decision Room,2024-06-27,330994,17800,69,PT58S,https://youtube.com/watch?v=v7ma_3M4p8c,college application timeline,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,College Admissions: INSIDE the Decision Room,510374,0.0537774098624144,0.0002084629932868,False,44,6,False,False,0.2272727272727272,Macro,6,2,2024Q2,0.0,0.0,0.0,Neutral,inside|decision|college admissions|admissions|college,,,False,False,success_story_acceptance,positive,high,educational,competitive_ivy_applicants,,anthropic
YouTube,G6PpI2zlcbI,Limmytalks,UCNJS6U4h4oo-0q6OsMpu4Ag,Application of a STANFORD Admitted Student,2023-08-17,330669,8426,128,PT24S,https://youtube.com/watch?v=G6PpI2zlcbI,common app essay accepted,College|college admission|college admission tips|applying to usa|university,"If you're a high school student and want to better understand how strong your application is, what your chances are to 40+ universities, and how to improve your application, go to dreamschool.ai and s",78600,Application of a STANFORD Admitted Student,417489,0.0254816750285028,0.0003870940426831,False,42,6,False,False,0.2619047619047619,Mid,8,3,2023Q3,0.1027,0.259,0.0,Positive,stanford|student|application,,,False,False,success_story_acceptance,positive,medium,educational,competitive_ivy_applicants,,anthropic
YouTube,UkrbuG3uKug,Ashton Herndon,UCWNMLFfMYNk7E-8JOCdKpEg,Asking Yale Students How They Got Into Yale #yale #college #university #collegeadmissions,2024-12-28,328998,7317,155,PT1M,https://youtube.com/watch?v=UkrbuG3uKug,summer programs high school,,,108000,Asking Yale Students How They Got Into Yale #yale #college #university #collegeadmissions,405268,0.0222402567796764,0.0004711274840576,False,89,12,False,False,0.0898876404494382,Macro,12,4,2024Q4,0.0,0.0,0.0,Neutral,yale|got yale|university collegeadmissions|students got|asking,,,False,False,success_story_acceptance,positive,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,51YUCwJZE3Q,Crazy Medusa,UC5eQRbF73v1wSpIfbD4zExQ,High Acceptance Universities in New York USA with up to 100% Scholarships   #studyinusa,2023-10-02,307954,11499,67,PT12S,https://youtube.com/watch?v=51YUCwJZE3Q,college application timeline,crazy medusa|saloni verma|saloni verma official|saloni verma harvard|indian in USA,"#shorts 
Personal mentorship program: https://www.incognitoblueprints.com/mentorships
College Application (Code: INCOGNITO for 10% off): https://www.incognitoblueprints.com/templates
Crazy Medusa Stud",239000,High Acceptance Universities in New York USA with up to 100% Scholarships #studyinusa,424284,0.0373399923365177,0.0002175649610006,False,85,13,False,False,0.1058823529411764,Macro,10,4,2023Q4,0.4588,0.2,0.0,Positive,100|universities|usa|acceptance|high,,,False,False,beginner_question,positive,medium,educational,international_students,,anthropic
YouTube,aIBH0OTz38E,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,"Writing College Essays Is Easy, Actually",2024-07-26,286641,14909,254,PT13M,https://youtube.com/watch?v=aIBH0OTz38E,common app essay accepted,,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

This is how to write a good college application essay; tell the university an interesting story. 

Follow me on Instagram: htt",102000,"Writing College Essays Is Easy, Actually",440811,0.0520127964945698,0.0008861258508029,False,40,6,False,False,0.15,Macro,7,3,2024Q3,0.4404,0.367,0.0,Positive,college essays|actually|essays|college,,,False,False,essay_feedback,positive,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,i38hpvPp62I,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,What 100 college essays taught me about who gets rejected…,2025-03-23,275805,20888,289,PT6M11S,https://youtube.com/watch?v=i38hpvPp62I,common app essay accepted,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,What 100 college essays taught me about who gets rejected...,490465,0.0757346676093616,0.0010478417722666,False,60,10,False,False,0.0166666666666666,Mid,3,1,2025Q1,0.0,0.0,0.0,Neutral,100|college essays|rejected|essays|college,,,False,False,rejection_reflection,mixed,high,educational,high_school_juniors_seniors,,anthropic
YouTube,lQKeKG3UzBU,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Top 5 Worst College Application Essay Topics That Feel Unique But Actually Aren&#39;t,2025-03-16,267781,5241,77,PT42S,https://youtube.com/watch?v=lQKeKG3UzBU,common app essay accepted,,"Think you have an original college application essay idea? Maybe think again!

#CollegeSearch #CollegeEssay #CollegeApplications #CollegeApps #CommonApp 

💚 Follow Niche Social 💚
TikTok:   / nichesoci",12700,Top 5 Worst College Application Essay Topics That Feel Unique But Actually Aren&#39;t,321731,0.0195719636568688,0.0002875484070938,False,85,13,False,False,0.1411764705882353,Mid,3,1,2025Q1,-0.2846,0.1,0.183,Negative,application essay|essay topics|topics|worst|actually,,,False,False,essay_feedback,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,T0XJx192l4E,Crazy Medusa,UC5eQRbF73v1wSpIfbD4zExQ,Top Computer Science Universities in USA with 100% Financial Aid #internationalstudents  #studyinusa,2023-09-25,265124,6617,64,PT13S,https://youtube.com/watch?v=T0XJx192l4E,college financial aid explained,crazy medusa|saloni verma|saloni verma official|saloni verma harvard|indian in USA,"#shorts 
Personal mentorship program: https://www.incognitoblueprints.com/mentorships
College Application (Code: INCOGNITO for 10% off): https://www.incognitoblueprints.com/templates
Crazy Medusa Stud",239000,Top Computer Science Universities in USA with 100% Financial Aid #internationalstudents #studyinusa,332574,0.0249581327982378,0.0002413964786288,False,99,12,False,False,0.0909090909090909,Macro,9,3,2023Q3,0.2023,0.141,0.0,Positive,100|universities|usa|financial|financial aid,,,False,False,beginner_question,positive,medium,educational,international_students,,anthropic
YouTube,eetPPF_WHJw,jina,UCuPwpZzR84bBa0_YJIoeE0Q,"STATS + EXTRACURRICULARS that got me into harvard + mit + more ! | gpa, sat score, interviews, etc",2024-05-04,237809,7996,549,PT14M56S,https://youtube.com/watch?v=eetPPF_WHJw,extracurriculars for college,college|college decisions,"welcome to my stats + ecs video !

I'm so sorry that this video took so long :( it took so long that my hair is still long in the video even though I cut my hair four months ago ._.

if you have any q",6270,"STATS + EXTRACURRICULARS that got me into harvard + mit + more ! | gpa, sat score, interviews, etc",328749,0.0336236223187516,0.0023085753693089,False,98,19,False,True,0.2142857142857142,Micro,5,2,2024Q2,0.0,0.0,0.0,Neutral,score|stats|sat|gpa|got harvard,,,False,False,success_story_acceptance,positive,medium,organic,competitive_ivy_applicants,,anthropic
YouTube,2meKwMIWGlw,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,Watch THIS Before Starting Your Common App Essay,2024-07-17,226787,7349,454,PT6M29S,https://youtube.com/watch?v=2meKwMIWGlw,common app essay accepted,college applications|common app essay|common app|college application essay|college application tips,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=college-essay-masterclass&utm_content=watch-this-b,65100,Watch THIS Before Starting Your Common App Essay,309357,0.0324048556575112,0.0020018784145475,False,48,8,False,False,0.2291666666666666,Mid,7,3,2024Q3,0.0,0.0,0.0,Neutral,app essay|common app|app|common|essay,Common App,,True,False,essay_feedback,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,ujSW1fsMnQk,CATKing,UC4eEFUtZeW6iOqH8e9e0CyQ,Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation,2024-07-18,215114,10666,74,PT1M,https://youtube.com/watch?v=ujSW1fsMnQk,extracurriculars for college,best cat preparation|cat entrance exam preparation|cat entrance exam|cat 2024 preparation strategy|cat exam preparation,"Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation

CATKing Courses - https://courses.catking.in/courses/cat-intensive (Call - 8999118999)
Best Profile ",571000,Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation,323254,0.0495830117983952,0.0003440036445791,False,98,15,True,False,0.1938775510204081,Macro,7,3,2024Q3,0.0,0.0,0.0,Neutral,extracurricular activities|extracurricular|activities,,,False,False,beginner_question,neutral,low,educational,high_school_juniors_seniors,,anthropic
YouTube,yN8YMi3CQek,Prakriti & Ashish | Escape to Landscapes,UCAulUmSxrjcFdAWLw-Dr0kw,Schengen Visa is easier than you expected 🇪🇺✈️ #schengenvisa #application #eurotrip,2025-07-30,214709,3291,388,PT47S,https://youtube.com/watch?v=yN8YMi3CQek,college application timeline,,"Get our complete Schengen Visa guide ✈️⤵️

Subscribe us to get the ultimate step-by-step guide to apply for a Schengen Visa.

This is everything you get (yes, absolutely free)

📅 Visa Appointment Tips",96900,Schengen Visa is easier than you expected 🇪🇺✈️ #schengenvisa #application #eurotrip,255379,0.0153277226385479,0.0018070970476319,False,83,11,False,False,0.0240963855421686,Mid,7,3,2025Q3,0.4215,0.219,0.0,Positive,application,,,False,False,beginner_question,positive,low,educational,international_students,,anthropic
YouTube,nOF_PJbqnj8,Ivy Tutors Network,UCLnIOIIdZpYcVC8c9V5JgIQ,What is a Good SAT Score???,2024-01-04,214322,6033,108,PT57S,https://youtube.com/watch?v=nOF_PJbqnj8,college chances calculator,,"Guide how to define SAT success by your score
#goodsatscore #sat #math",35300,What is a Good SAT Score???,276812,0.0281492333964781,0.0005039146704491,False,27,6,True,False,0.2222222222222222,Mid,1,1,2024Q1,0.533,0.462,0.0,Positive,score|sat,,,False,False,beginner_question,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,XqgXudxPT-Q,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I MAXIMIZE my scholarships and financial aid for college?” 💰 (Ep. 8),2025-09-08,208023,10127,54,PT1M39S,https://youtube.com/watch?v=XqgXudxPT-Q,college financial aid explained,,,714000,“How do I MAXIMIZE my scholarships and financial aid for college?” 💰 (Ep. 8),310373,0.0486821168813063,0.000259586680319,False,76,14,True,False,0.1447368421052631,Macro,9,3,2025Q3,0.4404,0.209,0.0,Positive,maximize|college ep|scholarships|ep|financial aid,,,False,False,beginner_question,positive,medium,educational,first_generation_students,,anthropic
YouTube,Vgr3w2PuliI,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I write a personal statement that will get me into my dream college?”📝 (Ep. 5),2025-09-01,205550,10068,58,PT1M37S,https://youtube.com/watch?v=Vgr3w2PuliI,common app essay accepted,,,714000,“How do I write a personal statement that will get me into my dream college?”📝 (Ep. 5),307390,0.0489807832644125,0.0002821697883726,False,86,17,True,False,0.0348837209302325,Macro,9,3,2025Q3,0.25,0.125,0.0,Positive,write|dream|personal|college ep|ep,,,False,False,essay_feedback,neutral,medium,educational,high_school_juniors_seniors,,anthropic
YouTube,m1I6MH7AdR4,The Scholarship System,UC-tM2qBlmFHGQ91s_0SC8Aw,3 FAFSA secrets to help you get the most financial aid,2023-02-19,205238,3819,451,PT11M3S,https://youtube.com/watch?v=m1I6MH7AdR4,college financial aid explained,The Scholarship System|Jocelyn Pearson|fafsa|college planning|financial aid,"Chances are, if you are watching this, you’ve heard of the FAFSA before. Short for the Free Application for Federal Student Aid, the FAFSA helps colleges to determine eligibility for Federal and State",59300,3 FAFSA secrets to help you get the most financial aid,252448,0.0186076652471764,0.0021974488155214,False,54,11,False,False,0.0925925925925925,Mid,2,1,2023Q1,0.4019,0.231,0.0,Positive,help|secrets|fafsa|financial aid|financial,,,False,False,beginner_question,positive,medium,educational,first_generation_students,,anthropic
