platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean
YouTube,1kXTW7g_NR0,Easy Learn for,UCgvKkvYYEw1QdFhGrBTmhow,Joining Letter in English ✍️ | Simple Format for Job/School/College!#viral #Easylearnfor,2025-08-30,314818,830,4,PT5S,https://youtube.com/watch?v=1kXTW7g_NR0,volunteer opportunities for college apps,,"Quick and easy Joining Letter format in English ✍️
Perfect for Job, School, Teacher & College joining!
👉 Use this simple application anytime.

#JoiningLetter #ApplicationInEnglish #LetterWriting
#Easy",6130,Joining Letter in English ✍️ | Simple Format for Job/School/College!#viral #Easylearnfor
YouTube,TTbtn5Tr7Jw,University of California,UCS4C_y9ig7LUb9ZTGn86LOA,UC admissions REACTS to TikTok application advice,2025-11-06,313079,9096,313,PT27M,https://youtube.com/watch?v=TTbtn5Tr7Jw,best extracurriculars for college,university of california|uc|california|application|uc application,"With so many influencers out there talking about how to get into UC, it can be tough to know what's true and what's just plain wrong. UC admissions director Robert Penman sets the record straight.

To",18400,UC admissions REACTS to TikTok application advice
YouTube,51YUCwJZE3Q,Crazy Medusa,UC5eQRbF73v1wSpIfbD4zExQ,High Acceptance Universities in New York USA with up to 100% Scholarships   #studyinusa,2023-10-02,307805,11498,67,PT12S,https://youtube.com/watch?v=51YUCwJZE3Q,how to choose colleges to apply to,crazy medusa|saloni verma|saloni verma official|saloni verma harvard|indian in USA,"#shorts 
Personal mentorship program: https://www.incognitoblueprints.com/mentorships
College Application (Code: INCOGNITO for 10% off): https://www.incognitoblueprints.com/templates
Crazy Medusa Stud",239000,High Acceptance Universities in New York USA with up to 100% Scholarships #studyinusa
YouTube,CCF28EiID48,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Top 10 FREE Summer Programs that Actually Boost College Apps,2025-11-14,296715,9577,44,PT12S,https://youtube.com/watch?v=CCF28EiID48,summer programs for high school students,,"Most students don’t realize that NOW is the best time to strategize your summer plans…

Applications for the summer programs that colleges actually care about have already opened

And their applicatio",714000,Top 10 FREE Summer Programs that Actually Boost College Apps
YouTube,ZNwobfOrjLg,CFB ON FOX,UCpwix-O6ceqMgdxhqIynzFA,ONE HOUR of Highlights from 2024 College Football Season on FOX!,2025-02-28,292424,1973,75,PT1H3S,https://youtube.com/watch?v=ZNwobfOrjLg,how to get into college 2024,cfb on fox|cfb|college football|fox college football|fs1,"Check out an hours worth of highlights from the 2024 College Football Season on FOX! Check out the best plays from Colorado Buffaloes' Travis Hunter, Shedeur Sanders, Boise State Broncos' RB Ashton Je",356000,ONE HOUR of Highlights from 2024 College Football Season on FOX!
YouTube,dlXbTNqOdk4,millie liao,UCP1ethGXE7MD8B9MuVJ35ew,"HOW I GOT INTO YALE, STANFORD, PRINCETON &amp; UCLA/BERKELEY | your one-stop guide to everything college",2023-07-22,290493,10601,226,PT21M3S,https://youtube.com/watch?v=dlXbTNqOdk4,common app essay that got me accepted,,"Please don't actually ship and courier me to your house to interrogate me about college!! Have this video as an offering of peace instead :) 

In this video, I'll break down my entire process of prepa",437000,"HOW I GOT INTO YALE, STANFORD, PRINCETON &amp; UCLA/BERKELEY | your one-stop guide to everything college"
YouTube,IgJV8FSA3_s,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,HIGH SCHOOL SUMMER PROGRAM DEADLINES YOU CANNOT MISS!!!,2025-12-29,287033,5755,74,PT7S,https://youtube.com/watch?v=IgJV8FSA3_s,summer programs for high school students,,"January is the month when applications for top summer programs will begin creeping in…

How you spend your summer signals to colleges what you care about and how much initiative you have…and these can",714000,HIGH SCHOOL SUMMER PROGRAM DEADLINES YOU CANNOT MISS!!!
YouTube,aIBH0OTz38E,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,"Writing College Essays Is Easy, Actually",2024-07-26,286591,14909,254,PT13M,https://youtube.com/watch?v=aIBH0OTz38E,common app essay that got me accepted,,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

This is how to write a good college application essay; tell the university an interesting story. 

Follow me on Instagram: htt",102000,"Writing College Essays Is Easy, Actually"
YouTube,BUOOALFbWIg,Bleacher Report,UC9-OpMMVoNP5o10_Iyq7Ndw,Shedeur Sanders Top Plays at Colorado | 2023 &amp; 2024 College Football Highlights,2025-04-21,286430,2565,1341,PT9M54S,https://youtube.com/watch?v=BUOOALFbWIg,how to get into college 2024,bleacher report|br|nfl|shedeur sanders|colorado football,"Shedeur Sanders' Colorado Buffaloes career highlight tape. 🔥

Subscribe: https://www.youtube.com/user/BleacherReport?sub_confirmation=1
Follow us on IG: https://www.instagram.com/f/bleacherreport
Foll",4870000,Shedeur Sanders Top Plays at Colorado | 2023 &amp; 2024 College Football Highlights
YouTube,i38hpvPp62I,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,What 100 college essays taught me about who gets rejected…,2025-03-23,275723,20883,289,PT6M11S,https://youtube.com/watch?v=i38hpvPp62I,common app essay that got me accepted,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,What 100 college essays taught me about who gets rejected...
YouTube,XZiw8btKCLA,Shafali Jain ,UCj-zvlRXgD87ft3ref054aA,NITI AAYOG INTERNSHIP - Check description #government #internship #student #college #growth #job,2024-07-08,274825,7981,69,PT32S,https://youtube.com/watch?v=XZiw8btKCLA,volunteer opportunities for college apps,,"Apply for the Highly Reputed NITI Aayog Internship Scheme 🙌🏻

INTERNSHIP DETAILS: 

🔗 Link: https://workforindia.niti.gov.in/intern/InternshipEntry/homepage.aspx
⏰ Applications are open from the 1st t",5570,NITI AAYOG INTERNSHIP - Check description #government #internship #student #college #growth #job
YouTube,Zl9m2lwx1sI,Last moment tuitions,UCGFNZxMqKLsqWERX_N2f08Q,Step by Step Process of College Placement 2024 ✅ 🔥 | Job Kaise Lagti hai ?,2024-04-09,247425,12430,645,PT10M14S,https://youtube.com/watch?v=Zl9m2lwx1sI,how to get into college 2024,what is the campus placement process|engineering campus placement process 2024|college on campus placement|placement process 2024|placement process of college in 2024,"Crack your Aptitude in First Attempt with LMT  Aptitude  Course : https://classplusapp.com/w/wlp/cjzgt/aptitude-for-placements

Take the Complete Interview Preparation Course for Placements : https://",1290000,Step by Step Process of College Placement 2024 ✅ 🔥 | Job Kaise Lagti hai ?
YouTube,5E9SbFxInSc,Aman Dhattarwal,UCmXZxX_qexEZxhb5_vQKPCw,7 College Mistakes that you should avoid - by @AmanDhattarwal,2023-10-03,243355,14235,272,PT14M29S,https://youtube.com/watch?v=5E9SbFxInSc,college application mistakes to avoid,cbse,"Kota's Best Teachers Now on Apni Kaksha App🔥 :https://play.google.com/store/apps/details?id=com.apni.kaksha

Instagram ❤️:https://www.instagram.com/amandhattarwal/
Facebook Page: https://www.facebook.",4410000,7 College Mistakes that you should avoid - by @AmanDhattarwal
YouTube,0kn5p9zIIek,Tom's Study Tips,UCQhjfWLehfL9L9ZUCrHgPow,If UPenn were honest #collegestudytips #collegeadmissions #ivyleague,2024-01-09,238055,8640,77,PT48S,https://youtube.com/watch?v=0kn5p9zIIek,college admissions process explained,,,24100,If UPenn were honest #collegestudytips #collegeadmissions #ivyleague
YouTube,eetPPF_WHJw,jina,UCuPwpZzR84bBa0_YJIoeE0Q,"STATS + EXTRACURRICULARS that got me into harvard + mit + more ! | gpa, sat score, interviews, etc",2024-05-04,237730,7994,549,PT14M56S,https://youtube.com/watch?v=eetPPF_WHJw,best extracurriculars for college,college|college decisions,"welcome to my stats + ecs video !

I'm so sorry that this video took so long :( it took so long that my hair is still long in the video even though I cut my hair four months ago ._.

if you have any q",6270,"STATS + EXTRACURRICULARS that got me into harvard + mit + more ! | gpa, sat score, interviews, etc"
YouTube,NNhNECLhB00,Athena Education,UCfANEYz13Ey2vE_ziHVHBXQ,MUN won&#39;t get you into a top college | #collegecounseling #collegeadmissions #modelunitednations,2023-07-21,236408,1905,29,PT7S,https://youtube.com/watch?v=NNhNECLhB00,best extracurriculars for college,Athena Education|Admission consulting|Career counselling|US|UK,"Did you know that all extracurriculars are not created equal? :lower_left_fountain_pen::art::performing_arts::martial_arts_uniform::robot_face:  When starting to select your activities, you must remem",63100,MUN won&#39;t get you into a top college | #collegecounseling #collegeadmissions #modelunitednations
YouTube,ao2OCcdjstU,Travel With Sannan Bin Mansoor ,UCA2t5CaRk23kBwYeUjGYU5g,Itlay University of Bologna Scholarship Application 2026-27  itlay Study Guide #universityofbologna,2025-10-02,232028,758,123,PT3S,https://youtube.com/watch?v=ao2OCcdjstU,college application timeline guide,Itlay study visa|Italy university of balgona|Itlay Appointment Updates,"🇮🇹 University of Bologna Scholarship 2026 in #Italy (Fully Funded)

👉 Apply now Link
Officials website: https://www.unibo.it/en/study/study-grants-and-subsidies/international-talents-unibo-scholarship",7810,Itlay University of Bologna Scholarship Application 2026-27 itlay Study Guide #universityofbologna
YouTube,JiVC4syLUhU,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,How to Choose the BEST College For You,2023-09-11,228991,12615,68,PT45S,https://youtube.com/watch?v=JiVC4syLUhU,how to choose colleges to apply to,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,How to Choose the BEST College For You
YouTube,VCjYfdSpstY,Kadyn,UCFQU-HCwrnoSov3V6SOMNYA,"COLLEGE DECISION REACTIONS 2024!!! (5 ivies, 1 safety and more)",2024-05-16,228363,6883,312,PT24M30S,https://youtube.com/watch?v=VCjYfdSpstY,how to get into college 2024,,"Hey everyone, my name is Kadyn and welcome to my college decision reaction video for the 2023-24 school year! I applied to 13 schools over the year both early action and regular decision, NO early dec",2330,"COLLEGE DECISION REACTIONS 2024!!! (5 ivies, 1 safety and more)"
YouTube,2meKwMIWGlw,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,Watch THIS Before Starting Your Common App Essay,2024-07-17,226748,7347,454,PT6M29S,https://youtube.com/watch?v=2meKwMIWGlw,common app essay that got me accepted,college applications|common app essay|common app|college application essay|college application tips,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=college-essay-masterclass&utm_content=watch-this-b,65100,Watch THIS Before Starting Your Common App Essay
YouTube,gZZ3hnqJFZc,Anezka,UC17xNNMUTkGg25UwstIsPOQ,"a realistic day as an EXCHANGE STUDENT / USA VLOG american high school, basketball game, fitness,...",2023-03-21,223871,4796,192,PT8M31S,https://youtube.com/watch?v=gZZ3hnqJFZc,summer programs for high school students,usa|exchange student|exchange year|us|american highschool,"hi everyone! 

Welcome to my realistic day as an exchange student in the US video. In this vlog you will see my casual day in american high school and how it works there. However this day was kinda sp",4770,"a realistic day as an EXCHANGE STUDENT / USA VLOG american high school, basketball game, fitness,..."
YouTube,OZ35etO4SD0,Max Yoko,UCc6RN6wpBR3AF0rBwsB5G7g,How to Apply to a German University (The Beginners Guide),2023-12-23,220842,8041,320,PT11M13S,https://youtube.com/watch?v=OZ35etO4SD0,college application timeline guide,max yoko|studying in Germany|German university|german university admission requirements|how to apply to German university,"In this video, I'm going to talk about how you can apply to a University in Germany, get accepted, and successfully study in Germany. The admission process and requirements are oftentimes not so clear",278000,How to Apply to a German University (The Beginners Guide)
YouTube,TD04QAAGYyM,amyypan,UC634WoFgPzT2DD_C1Z7Bd6A,the video introduction that got me into brown! | admitted class of 2029,2024-12-14,220039,11048,221,PT2M1S,https://youtube.com/watch?v=TD04QAAGYyM,common app essay that got me accepted,,,3340,the video introduction that got me into brown! | admitted class of 2029
YouTube,AUA1YyQkKAY,ESPN College Football,UCzRWWsFjqHk1an4OnVPsl9g,Colorado Buffaloes HIGHLIGHTS from the 2024-25 CFB season 🎥 | ESPN College Football,2025-07-08,219289,1936,157,PT41M15S,https://youtube.com/watch?v=AUA1YyQkKAY,how to get into college 2024,,"Check out this highlight reel from the Colorado Buffaloes' 2024-25 college football season. 

✔️Subscribe to ESPN+ http://espnplus.com/youtube
✔️ Get the ESPN App: http://www.espn.com/espn/apps/espn
✔",1330000,Colorado Buffaloes HIGHLIGHTS from the 2024-25 CFB season 🎥 | ESPN College Football
YouTube,k4_Sp2SUkuE,NCAA Championships,UCYbbpwosQ0a2d3ygPpruJ1w,Oklahoma vs. Florida: 2024 Women&#39;s College World Series (June 4) | FULL REPLAY,2024-06-07,217767,808,13,PT2H32M7S,https://youtube.com/watch?v=k4_Sp2SUkuE,how to get into college 2024,ncaa|ncaa sports|college sports|softball|ncaa softball,"Oklahoma defeated Florida 6-5 to advance to its seventh WCWS finals in eight seasons after a walk-off home run by Jayda Coleman in the 8th inning. Watch the full game replay here. 

Subscribe to the N",560000,Oklahoma vs. Florida: 2024 Women&#39;s College World Series (June 4) | FULL REPLAY
YouTube,QdNp547cadg,Shweta Arora,UChUvKQ5WX6YQlP3dYh-bgCQ,Cut-offs of MBA Colleges ➤ Check Which B-School Can You Get?,2023-11-30,217019,5847,505,PT8M19S,https://youtube.com/watch?v=QdNp547cadg,how to choose colleges to apply to,which mba college can you get|cat 2023 marks|cat 2023 score|admission in mba colleges|best mba college 2023,"📕 Get the Formula Book: https://rb.gy/7744vn ✅ Access my GDPI (MBA interview) prep course: shwetaarora.in 

Do you want to do an MBA but are confused about which MBA College can you get? In this video",1050000,Cut-offs of MBA Colleges ➤ Check Which B-School Can You Get?
YouTube,NAXLyT2h19U,Wheels,UCi-INxdmFSrTrT95xU0sBpg,#6 Florida vs #5 LSU (THINGS GOT HEATED!) | Game 3 | 2024 College Baseball Highlights,2024-03-24,216778,1893,210,PT11M10S,https://youtube.com/watch?v=NAXLyT2h19U,how to get into college 2024,wheels|college baseball|college softball|baseball|softball,"Florida Baseball and LSU Baseball played the rubber match of their 3 game series in the 2024 College Baseball Season.

Covering sports in a unique way since 2018. 

If you’re looking for high quality ",845000,#6 Florida vs #5 LSU (THINGS GOT HEATED!) | Game 3 | 2024 College Baseball Highlights
YouTube,ujSW1fsMnQk,CATKing,UC4eEFUtZeW6iOqH8e9e0CyQ,Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation,2024-07-18,214950,10660,73,PT1M,https://youtube.com/watch?v=ujSW1fsMnQk,best extracurriculars for college,best cat preparation|cat entrance exam preparation|cat entrance exam|cat 2024 preparation strategy|cat exam preparation,"Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation

CATKing Courses - https://courses.catking.in/courses/cat-intensive (Call - 8999118999)
Best Profile ",571000,Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation
YouTube,5Z3TChTheho,College Dost Tamil,UCuqS082E-6c7U1jmM-NaG6g,TNEA Engineering College Fees 2025 | Complete Fee Structure Breakdown &amp; Admission Guide,2025-06-05,206648,4002,22,PT35S,https://youtube.com/watch?v=5Z3TChTheho,college application timeline guide,TNEA 2025 engineering fees|Tamil Nadu engineering college fees|TNEA fee structure 2025|engineering college fee breakdown|TNEA counselling fees,"Looking to understand the TNEA engineering college fees for 2025? This video explains the complete fee structure, including tuition fees, hostel fees, and other charges across the top TNEA engineering",45500,TNEA Engineering College Fees 2025 | Complete Fee Structure Breakdown &amp; Admission Guide
YouTube,Vgr3w2PuliI,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I write a personal statement that will get me into my dream college?”📝 (Ep. 5),2025-09-01,205519,10068,58,PT1M37S,https://youtube.com/watch?v=Vgr3w2PuliI,common app essay that got me accepted,,,714000,“How do I write a personal statement that will get me into my dream college?”📝 (Ep. 5)
YouTube,rq-xdT8jBPM,Victoria Cabral ,UC9n7xcbunqOVHCOlD59zRNg,"FRESHMAN COLLEGE DORM SHOPPING 2024 | TARGET, HOME GOODS | VICTORIA CABRAL",2024-08-28,197612,3314,98,PT19M59S,https://youtube.com/watch?v=rq-xdT8jBPM,how to get into college 2024,,"hey guys!! I hope y'all enjoyed this video! lmk some video ideas you guys would like to see next! subscribe and lets get to 1,000 subs!💛
*
*
FOLLOW MY SOCIALS:
instagram- @victoriaecabral
pinterest- @",5470,"FRESHMAN COLLEGE DORM SHOPPING 2024 | TARGET, HOME GOODS | VICTORIA CABRAL"
YouTube,t9DKlu5nbXA,millie liao,UCP1ethGXE7MD8B9MuVJ35ew,how i *actually* got into yale: viewing my yale admissions file.,2024-06-13,192848,7091,180,PT12M42S,https://youtube.com/watch?v=t9DKlu5nbXA,common app essay that got me accepted,,"i viewed my admissions file, and it was NOT what i expected...

use this link to try acely: https://acely.ai/?rtc=MILLIE10&utm_source=youtube&utm_medium=influencer&utm_campaign=MILLIE
code for $10 off",437000,how i *actually* got into yale: viewing my yale admissions file.
YouTube,6QT28g5OujA,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,How To Fill Out the Common App Activities Section (the RIGHT Way),2023-07-30,187720,5953,173,PT10M9S,https://youtube.com/watch?v=6QT28g5OujA,best extracurriculars for college,Jeffrey yu|zhened|college applications|common app essay|common app,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=general-college-guidance&utm_content=how-to-fill-o,65100,How To Fill Out the Common App Activities Section (the RIGHT Way)
YouTube,Chwl9ot6h-c,Melina Kim,UCG87YG1V412ZqJCkEVpOxHw,College Rankings: 5 Tiers of Colleges in the United States,2023-02-12,185953,1090,264,PT3M26S,https://youtube.com/watch?v=Chwl9ot6h-c,how to choose colleges to apply to,college|unitedstates|ivyleague|university|collegeadmissions,"🎬 Watch Next
Habits of 4.0 Harvard Students | How I Got Straight A's | Study Tips:
https://youtu.be/jHagXDLMaQQ
How I got into Columbia, UPenn, Cornell + more! My Stats, ECs & Advice:
https://youtu.be",33300,College Rankings: 5 Tiers of Colleges in the United States
YouTube,0TPIX8Xx17c,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,Best Extracurriculars For Harvard,2024-07-05,185094,6789,64,PT35S,https://youtube.com/watch?v=0TPIX8Xx17c,best extracurriculars for college,,"follow me on instagram: https://www.instagram.com/pratik.vangal/
follow me on tiktok: https://www.tiktok.com/@preachingp",102000,Best Extracurriculars For Harvard
YouTube,1Y520oFOxL8,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,AUTO-REJECTED Because of Your ESSAY?,2023-08-17,184847,11913,87,PT1M,https://youtube.com/watch?v=1Y520oFOxL8,common app essay that got me accepted,College|College admissions|student|high school|AP class,I'll edit your college essay! 📝 https://nextadmit.com,365000,AUTO-REJECTED Because of Your ESSAY?
YouTube,AQf92hxXRWU,Joowan ,UCPig1iLvhyZcZ2P9X2ousPQ,reading my emotional college essay that got me into stanford,2025-06-23,183391,8768,293,PT6M20S,https://youtube.com/watch?v=AQf92hxXRWU,common app essay that got me accepted,,"Did I cook on my essay?

Got questions? Join my FREE community for highschoolers: https://www.skool.com/ivylab-8633

insta: https://www.instagram.com/joowan.tutoring/",3630,reading my emotional college essay that got me into stanford
YouTube,faKSg0gfQPA,Lour Drick's Room,UC21_RrHNbfoOmlwXuQXjPRQ,Activities that Got Me into Stanford,2023-06-30,181181,6371,103,PT59S,https://youtube.com/watch?v=faKSg0gfQPA,best extracurriculars for college,how i got into stanford|how i got into the ivy league|extracurricular activities|college applications|college admissions,"Common App asks for 10 extracurricular activities that you did in high school. Here are the 10 that I did!

#collegeadvice #collegeadmissions #stanford",7010,Activities that Got Me into Stanford
YouTube,BiiJ6m6GFZw,PSC Highlights,UCJyLYpMQ2GldMy4ibx6LBag,NC State vs Virginia Wild Ending | 2024 College Basketball,2024-03-16,171826,1386,150,PT4M49S,https://youtube.com/watch?v=BiiJ6m6GFZw,how to get into college 2024,psc highlights|2023 College Basketball|PSC Highlights|PSC Highlights College Basketball|College Basketball,"The ACC Tournament college basketball game between NC State and Virginia had an exciting ending as the two battled for a spot in the championship game. 


Get your SportzCases here! - http://sportzcas",199000,NC State vs Virginia Wild Ending | 2024 College Basketball
YouTube,dIAZqhbTcrA,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,7 Psychological Triggers That Make Admissions Officers Say Yes,2025-05-04,169539,11032,182,PT6M10S,https://youtube.com/watch?v=dIAZqhbTcrA,common app essay that got me accepted,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,7 Psychological Triggers That Make Admissions Officers Say Yes
YouTube,B2006MM05n8,DINESH PRABHU,UCxzNPaToGSLpTKBYxOscZqQ,Top 10 MBA Colleges in Tamilnadu-2025|Placements Record|NIRF|Dineshprabhu#mba#topmbacolleges#nirf,2025-02-07,165019,5073,42,PT1M31S,https://youtube.com/watch?v=B2006MM05n8,college admissions consultant review,Mba|Top ten mba colleges in mba|Best mba colleges in tamilnadu|Dineshprabhu videos in tamil|Top mba colleges,"or Admissions Guidance in MBA-6383279480/6369652321

Telegram Channel Link : https://t.me/dpcareerconnect

Instagram Channel Link: https://www.instagram.com/dp_career_connect?igsh=MTBtYnBwd3Z2Ym82NQ%3",244000,Top 10 MBA Colleges in Tamilnadu-2025|Placements Record|NIRF|Dineshprabhu#mba#topmbacolleges#nirf
YouTube,c4Uj9KgUNlI,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,Do THIS Your Summer Before College,2023-06-16,163542,11965,74,PT1M,https://youtube.com/watch?v=c4Uj9KgUNlI,summer programs for high school students,College|College admissions|student|high school|AP class,I'll edit your college essay! 📝 https://nextadmit.com,365000,Do THIS Your Summer Before College
YouTube,KcTI98JWLwE,Jeff Su,UCwAnu01qlnVg1Ai2AbtTMaA,Starting a New Job? Here&#39;s a 90-Day Plan from Harvard,2023-07-04,162800,5141,136,PT8M3S,https://youtube.com/watch?v=KcTI98JWLwE,I got into Harvard here's how,Starting a New Job? Watch This|the first 90 days michael watkins|the first 90 days book review|what to do in your first 90 days in new job|how to onboard successfully for new hires,"🧑🏻‍💻 Make a copy of the worksheet: https://www.jeffsu.org/how-to-onboard-successfully/

📘 Buy the book: https://amzn.to/3XzdZPA

In this video, I share 4 critical lessons from ""The First 90 Days"" by D",1680000,Starting a New Job? Here&#39;s a 90-Day Plan from Harvard
YouTube,1F8bjsp8SJ8,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,How I Did Research In High School: Internships &amp; Independently,2023-01-15,158612,7404,194,PT21M,https://youtube.com/watch?v=1F8bjsp8SJ8,summer programs for high school students,how to do research|how to do research in high school|how to start research|how to get an internship|research,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

How do I get involved in research? How do I get an internship? How can I start working on research by myself and get published",102000,How I Did Research In High School: Internships &amp; Independently
YouTube,2coSGThwHZU,DINESH PRABHU,UCxzNPaToGSLpTKBYxOscZqQ,SSN College of Engineering-1315|1 minute Review|Placements &amp; Admissions Process|Dineshprabhu #tnea25,2025-03-01,155987,4683,65,PT1M30S,https://youtube.com/watch?v=2coSGThwHZU,college admissions consultant review,Ssn college of engineering|Dineshprabhu career guidance|Engineering admissions 2025|Best colleges to join in 2025|Ssn college details,#ssncollege #dineshprabhu #careerguidance #ssn #ssncollegeofengineering #trending #reels #shorts #fun #comedy #education #dragon #dragonmovie #aswath #pradeep #trendingreels #tamil #topcolleges #tags ,244000,SSN College of Engineering-1315|1 minute Review|Placements &amp; Admissions Process|Dineshprabhu #tnea25
YouTube,lBgTdykS6g0,Vedantu JEE Made Ejee,UC91RZv71f8p0VV2gaFI07pg,CUET 2024 की तैयारी से मिलेगा IIT जैसा College 😱😱 | How to Get Admission into IIT from CUET?,2024-03-18,155176,4575,365,PT20M1S,https://youtube.com/watch?v=lBgTdykS6g0,how to get into college 2024,cuet 2024 की तैयारी से मिलेगा top iit|how to get admission into iit from cuet|harsh sir|best iit colleges from cuet|top b.tech colleges from cuet 2024,"🔴 Drishti (JEE 2026) - https://vdnt.in/Fjr8X
🔴 Manthan (JEE 2025) - https://vdnt.in/Fjr9q

⚡For Batch Admission Inquiry Fill the Form: https://vdnt.in/FjraB

🔴 Vedantu Pro Courses Enquiry - https://fo",2460000,CUET 2024 की तैयारी से मिलेगा IIT जैसा College 😱😱 | How to Get Admission into IIT from CUET?
YouTube,atg_Mr5u6o0,Commerce Wallah by PW,UCn5N03prvdzaZxEwq3AtHAw,How to get Admission in SRCC College || CUET 2024 || Commerce wallah by pw,2024-01-14,151284,5210,604,PT10M38S,https://youtube.com/watch?v=atg_Mr5u6o0,how to get into college 2024,how to prepare for cuet 2024|cuet 2023|cuet 2024|cuet 2024 preparation strategy|cuet 2024 strategy,"✅Class 12th + Board Booster + CUET 2024 
📌https://physicswallah.onelink.me/ZAZB/j4bgsk33

✅Class 12th Board Booster + CA Foundation SAMPURNA PRO June 2024 (COMBO)  📌https://physicswallah.onelink.me/ZA",795000,How to get Admission in SRCC College || CUET 2024 || Commerce wallah by pw
YouTube,i665pq6JhqU,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,don&#39;t know what extracurricular to start in 2024? i gotchu.,2024-07-28,150711,7675,191,PT8M36S,https://youtube.com/watch?v=i665pq6JhqU,best extracurriculars for college,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,don&#39;t know what extracurricular to start in 2024? i gotchu.
YouTube,lLJsAqLPiL4,Rishab Jain STEM,UCTbbRZ087eI_IS1PhQK_mug,"The Extracurricular that Got Me Into Harvard, Stanford, MIT...",2023-07-23,149284,5110,217,PT12M58S,https://youtube.com/watch?v=lLJsAqLPiL4,best extracurriculars for college,college extracurriculars|extracurriculars that got me into harvard|extracurriculars high school|high school extracurriculars|revealing my extracurriculars,"I will show you HOW to write your extracurriculars section, and what I did.
ALL the other videos about revealing ECs are trash! Here's why:

This video shows you not just WHAT my extracurriculars were",41400,"The Extracurricular that Got Me Into Harvard, Stanford, MIT..."
YouTube,KL1jbi0Bu6Q,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Ranking High School Extracurriculars from Worst to Best,2024-11-07,148127,5395,101,PT1M,https://youtube.com/watch?v=KL1jbi0Bu6Q,summer programs for high school students,,Get involved with causes you're passionate about and show your commitment and leadership skills through your extracurriculars! Do something because you truly want to and not just for college applicati,12700,Ranking High School Extracurriculars from Worst to Best
YouTube,ftGjdeUQRDM,KIC TV,UCnq3yuiIUlTDTWh7KHniotQ,TNEA 2025 Counseling Explained-Step-by-Step Guide to Admissions | Best College in Cbe,2025-04-03,147057,4310,0,PT2M37S,https://youtube.com/watch?v=ftGjdeUQRDM,college application timeline guide,karpagam college of engineering|karpagam|coimbatore engineering colleges|best engineering college|kce,Wondering how the TNEA counseling process works? Our faculty breaks it down step by step from registration to seat allotment so you know exactly what to expect. Watch now and get clarity on your admis,7350,TNEA 2025 Counseling Explained-Step-by-Step Guide to Admissions | Best College in Cbe
YouTube,BW1geCoOiH0,Bharat in Germany!,UCnpz3eMa1IJcgsSU15W0H3Q,Why you will get REJECTED from German universities!,2024-04-17,145808,6843,131,PT56S,https://youtube.com/watch?v=BW1geCoOiH0,rejected from every college what I learned,,"⭐100% FREE Resources⭐:

🇩🇪 Mini-Course to learn German 3x Faster than others:
https://fastergerman.com/free

🇩🇪 Webinar How to study in Germany (English & Hindi):
https://bharatingermany.com/webinar

",432000,Why you will get REJECTED from German universities!
